id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
1,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,06:15,07h 25m,INR 411,14 Seats available,4.6758,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
2,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:40,05:45,07h 05m,INR 372,12 Seats available,4.6556,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
3,FRESHBUS,Electric A/C Seater (2+2),21:20,04:05,06h 45m,INR 500,31 Seats available,4.6552,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
4,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),20:45,05:30,08h 45m,INR 499,30 Seats available,4.072,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
5,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,06:00,09h 15m,INR 450,18 Seats available,4.2208,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
6,APSRTC - 3324,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:30,04h 30m,INR 281,31 Seats available,3.55,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
7,APSRTC - 24275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,22:50,03h 30m,INR 281,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
8,APSRTC - 27133,METRO LUXURY A/C,19:40,22:45,03h 05m,INR 383,25 Seats available,4.471,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
9,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:50,00:30,06h 40m,INR 550,12 Seats available,4.028,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
10,Sai Balaji Travels,A/C Seater / Sleeper (2+1),17:50,23:55,06h 05m,INR 599,20 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
11,Rajesh Transports,A/C Seater / Sleeper (2+1),17:50,21:55,04h 05m,INR 700,25 Seats available,4.233,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
12,APSRTC - 48484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,02:45,07h 25m,INR 439,15 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
13,APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,03:15,07h 00m,INR 439,34 Seats available,2.622,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
14,APSRTC - 6558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,03:00,06h 10m,INR 439,31 Seats available,3.54,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
15,Jagan Travels,Non A/C Seater / Sleeper (2+1),23:15,06:17,07h 02m,INR 453,15 Seats available,4.436,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
16,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:20,05:30,06h 10m,INR 1100,13 Seats available,4.3188,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
17,Cherry tours&travels,A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 542,18 Seats available,4.139,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
18,Chandu Travels,A/C Sleeper (2+1),23:35,05:45,06h 10m,INR 637,13 Seats available,4.0122,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
19,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),22:30,06:05,07h 35m,INR 542,7 Seats available,4.4252,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
20,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:30,06h 30m,INR 439,34 Seats available,3.222,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
21,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,INR 412,30 Seats available,3.829,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
22,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:30,06h 00m,INR 439,32 Seats available,3.33,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
23,APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:00,05h 10m,INR 439,29 Seats available,3.24,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
24,APSRTC - 6073,INDRA(A.C. Seater),22:00,03:00,05h 00m,INR 526,31 Seats available,3.993,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
25,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:50,06h 35m,INR 439,33 Seats available,3.473,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
26,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:26,05h 56m,INR 439,26 Seats available,3.651,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
27,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:35,05h 50m,INR 439,27 Seats available,3.942,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
28,APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05:00,06h 10m,INR 439,16 Seats available,1.39,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
29,APSRTC - 9266,INDRA(A.C. Seater),23:00,04:40,05h 40m,INR 526,34 Seats available,4.0125,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
30,APSRTC - 48483,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06:00,06h 45m,INR 439,30 Seats available,4.21,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
31,APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06:45,07h 30m,INR 439,33 Seats available,3.94,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
32,APSRTC - 48516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:10,05h 40m,INR 439,33 Seats available,4.518,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
33,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:30,06h 00m,INR 439,33 Seats available,3.7106,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
34,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04:20,04h 35m,INR 656,30 Seats available,4.5107,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
35,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,INR 599,9 Seats available,4.4135,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
36,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:00,06h 30m,INR 399,17 Seats available,4.0307,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
37,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,INR 399,20 Seats available,4.2141,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
38,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,05:15,06h 35m,INR 550,16 Seats available,3.435,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
39,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,INR 399,16 Seats available,4.3167,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
40,APSRTC - 9041,Express(Non AC Seater),21:00,01:25,04h 25m,INR 220,41 Seats available,3.829,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
41,APSRTC - 9061,Express(Non AC Seater),21:45,01:10,03h 25m,INR 186,45 Seats available,4.136,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
42,APSRTC - 5524,Express(Non AC Seater),22:45,02:55,04h 10m,INR 186,46 Seats available,4.543,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
43,APSRTC - 9080,Express(Non AC Seater),23:15,02:40,03h 25m,INR 186,42 Seats available,4.445,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
44,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,05:15,05h 16m,INR 304,28 Seats available,4.12,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
45,NueGo,Electric A/C Seater (2+2),19:30,00:10,04h 40m,INR 332,4 Seats available,3.833,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
46,NueGo,Electric A/C Seater (2+2),21:00,01:40,04h 40m,INR 332,27 Seats available,4.624,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
47,NueGo,Electric A/C Seater (2+2),23:30,04:10,04h 40m,INR 332,33 Seats available,4.034,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
48,RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04:20,04h 30m,INR 399,22 Seats available,3.243,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
49,Sai Sindhu Travels,NON A/C Sleeper (2+1),00:59,05:00,04h 01m,INR 390,20 Seats available,3.2,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
50,APSRTC - 3713,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:59,04h 59m,INR 250,33 Seats available,3.79,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
51,APSRTC - 2820,INDRA(A.C. Seater),19:15,22:55,03h 40m,INR 340,30 Seats available,2.764,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
52,APSRTC - 2579,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,00:15,04h 35m,INR 250,34 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
53,APSRTC - 4863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,23:55,04h 10m,INR 250,34 Seats available,2.94,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
54,APSRTC - 2670,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,23:25,03h 40m,INR 281,30 Seats available,2.38,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
55,APSRTC - 2581,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,00:15,04h 00m,INR 250,34 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
56,APSRTC - 2690,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,00:10,03h 40m,INR 281,34 Seats available,2.711,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
57,APSRTC - 4930,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:00,04h 15m,INR 250,34 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
58,APSRTC - 2696,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,00:40,03h 40m,INR 281,32 Seats available,2.65,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
59,APSRTC - 8307,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,01:15,04h 15m,INR 269,32 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
60,Navayuga Travels,A/C Sleeper (2+1),22:00,02:10,04h 10m,INR 690,22 Seats available,3.5,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
61,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,INR 450,21 Seats available,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
62,Sai Sree Travels,A/C Sleeper (2+1),22:00,02:30,04h 30m,INR 590,25 Seats available,2.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
63,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:10,03:00,03h 50m,INR 5000,1 Seat available,#VALUE!,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
64,APSRTC - 52220,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:59,04h 59m,INR 307,33 Seats available,2.511,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
65,APSRTC - 6598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:55,04h 25m,INR 340,7 Seats available,3.15,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
66,APSRTC - 6586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:35,04h 35m,INR 340,7 Seats available,2.69,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
67,APSRTC - 6609,STAR LINER(NON-AC SLEEPER 2+1),20:30,01:00,04h 30m,INR 464,1 Seat available,3.71,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
68,APSRTC - 6319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:45,04h 45m,INR 340,23 Seats available,3.913,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
69,APSRTC - 6345,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:00,04h 45m,INR 340,27 Seats available,5.04,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
70,APSRTC - 51501,INDRA(A.C. Seater),21:15,02:00,04h 45m,INR 433,28 Seats available,4.41,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
71,APSRTC - 6333,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:15,04h 45m,INR 340,24 Seats available,2.36,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
72,APSRTC - 6533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,INR 345,4 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
73,APSRTC - 52266,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:30,02:40,05h 10m,INR 307,19 Seats available,4.314,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
74,APSRTC - 6341,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:30,04h 45m,INR 340,29 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
75,APSRTC - 6458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:30,04h 45m,INR 340,8 Seats available,5.06,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
76,APSRTC - 52848,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:00,05h 00m,INR 340,4 Seats available,2.112,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
77,APSRTC - 6275,STAR LINER(NON-AC SLEEPER 2+1),22:00,02:45,04h 45m,INR 464,3 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
78,APSRTC - 6626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:40,04h 25m,INR 346,14 Seats available,2.44,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
79,TSRTC - 8666,LAHARI A/C SLEEPER CUM SEATER,19:45,23:55,04h 10m,INR 728,25 Seats available,3.96,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
80,IntrCity SmartBus,A/C Seater / Sleeper (2+1),17:50,23:35,05h 45m,INR 399,10 Seats available,4.6161,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
81,DHANUNJAYA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),20:30,00:50,04h 20m,INR 599,25 Seats available,4.19,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
82,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:55,02:15,05h 20m,INR 949,11 Seats available,4.85,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
83,Go Tour Travels and Holidays,A/C Sleeper (2+1),19:30,01:15,05h 45m,INR 949,9 Seats available,4.8,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
84,NueGo,Electric A/C Seater (2+2),18:00,23:40,05h 40m,INR 504,1 Seat available,3.433,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
85,FlixBus,A/C Sleeper (2+1),18:00,00:20,06h 20m,INR 384.56,3 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
86,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,23:50,04h 35m,INR 450,22 Seats available,3.57,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
87,CHAITRA SRI TRAVELS,NON A/C Sleeper (2+1),20:15,00:50,04h 35m,INR 630,21 Seats available,3.5,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
88,VEGA BUS,A/C Seater / Sleeper (2+1),20:25,01:10,04h 45m,INR 523,31 Seats available,4.27,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
89,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,INR 399,23 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
90,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:40,20:30,02h 50m,INR 699,5 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
91,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,INR 499,22 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
92,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,01:50,04h 50m,INR 599,16 Seats available,3.4,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
93,Rajeswari Travels,NON A/C Sleeper (2+1),21:10,03:30,06h 20m,INR 600,24 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
94,RK Travels,A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,INR 499,31 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
95,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,01:15,03h 15m,INR 567,6 Seats available,3.24,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
96,GKT TRAVELS,A/C Seater / Sleeper (2+1),22:15,02:55,04h 40m,INR 617,31 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
97,Sai Sindhu Travels,NON A/C Sleeper (2+1),23:15,03:00,03h 45m,INR 590,24 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
98,VEGA BUS,A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,INR 618,26 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
99,Rajeswari Travels,A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 550,18 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
100,Sai Sindhu Travels,A/C Classy Seater (2+2),23:30,03:45,04h 15m,INR 590,25 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
101,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),21:00,00:10,03h 10m,INR 900,10 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
102,NueGo,Electric A/C Seater (2+2),23:45,04:25,04h 40m,INR 492,19 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
103,NueGo,Electric A/C Seater (2+2),23:50,04:35,04h 45m,INR 569,19 Seats available,4.614,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
104,Bharathi Travels,Non A/C Seater / Sleeper (2+1),22:00,02:10,04h 10m,INR 599,19 Seats available,2.96,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
105,NueGo,Electric A/C Seater/Sleeper (2+1),22:15,02:55,04h 40m,INR 597,10 Seats available,2.47,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
106,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),19:30,23:20,03h 50m,INR 900,10 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
107,Svkdt travels,A/C Sleeper (2+1),17:45,21:30,03h 45m,INR 1390,14 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
108,SVD Vedansh Travels,A/C Sleeper (2+1),18:00,19:30,01h 30m,INR 690,26 Seats available,3.5,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
109,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:00,22:15,03h 15m,INR 809,2 Seats available,3.74,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
110,Prasanna Travels,A/C Sleeper (2+1),19:00,22:30,03h 30m,INR 1100,15 Seats available,3.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
111,IRA Travels,A/C Sleeper (2+1),19:30,23:20,03h 50m,INR 1053,24 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
112,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),19:30,22:45,03h 15m,INR 726,9 Seats available,3.4,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
113,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,22:45,03h 00m,INR 1189,2 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
114,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:00,00:05,04h 05m,INR 802,7 Seats available,3.4,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
115,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:10,23:25,03h 15m,INR 689,11 Seats available,3.512,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
116,RK Travels,Non A/C Seater / Sleeper (2+1),20:20,01:50,05h 30m,INR 699,13 Seats available,3.913,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
117,Kamakshi Tours And Travels,A/C Sleeper (2+1),20:30,00:45,04h 15m,INR 800,15 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
118,Kamakshi Tours And Travels,A/C Sleeper (2+1),20:30,00:45,04h 15m,INR 800,21 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
119,Svkdt travels,A/C Sleeper (2+1),20:30,22:59,02h 29m,INR 967,24 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
120,IRA Travels,Bharat Benz A/C Sleeper (2+1),22:30,02:30,04h 00m,INR 1134,16 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
